Timestamp,Weight(g)
2024-12-25 15:41:38,851.35
2024-12-25 15:41:40,857.18
2024-12-25 15:41:42,858.66
2024-12-25 15:41:44,861.27
2024-12-25 15:41:46,871.55
2024-12-25 15:41:48,848.32
2024-12-25 15:41:49,884.24
2024-12-25 15:41:51,880.54
2024-12-25 15:41:53,855.81
2024-12-25 15:41:55,858.94
2024-12-25 15:41:57,874.11
2024-12-25 15:41:59,859.62
2024-12-25 15:42:00,863.29
2024-12-25 15:42:02,848.67
2024-12-25 15:42:04,851.90
2024-12-25 15:42:06,871.20
2024-12-25 15:42:08,854.63
2024-12-25 15:42:09,866.88
2024-12-25 15:42:11,836.16
2024-12-25 15:42:13,851.24
2024-12-25 15:42:15,843.30
2024-12-25 15:42:17,848.10
2024-12-25 15:42:19,864.66
2024-12-25 15:42:20,868.91
2024-12-25 15:42:22,850.29
2024-12-25 15:42:24,823.78
2024-12-25 15:42:26,817.83
2024-12-25 15:42:28,806.08
2024-12-25 15:42:30,816.39
2024-12-25 15:42:31,834.18
2024-12-25 15:42:33,856.21
2024-12-25 15:42:35,854.30
2024-12-25 15:42:37,841.82
2024-12-25 15:42:39,812.02
2024-12-25 15:42:41,828.58
2024-12-25 15:42:42,799.41
2024-12-25 15:42:44,810.92
2024-12-25 15:42:46,807.45
2024-12-25 15:42:48,801.96
2024-12-25 15:42:50,793.42
2024-12-25 15:42:52,806.55
2024-12-25 15:42:53,787.80
2024-12-25 15:42:55,807.60
2024-12-25 15:42:57,815.36
2024-12-25 15:42:59,809.23
2024-12-25 15:43:01,786.03
2024-12-25 15:43:03,794.28
2024-12-25 15:43:04,834.02
2024-12-25 15:43:06,811.29
2024-12-25 15:43:08,821.80
2024-12-25 15:43:10,814.96
2024-12-25 15:43:12,786.53
2024-12-25 15:43:13,798.15
2024-12-25 15:43:15,857.71
2024-12-25 15:43:17,855.44
2024-12-25 15:43:19,846.46
2024-12-25 15:43:21,814.90
2024-12-25 15:43:23,805.14
2024-12-25 15:43:24,801.11
2024-12-25 15:43:26,781.98
2024-12-25 15:43:28,755.99
2024-12-25 15:43:30,821.04
2024-12-25 15:43:32,839.35
2024-12-25 15:43:34,801.85
2024-12-25 15:43:35,827.06
2024-12-25 15:43:37,816.20
2024-12-25 15:43:39,805.39
2024-12-25 15:43:41,815.88
2024-12-25 15:43:43,782.61
2024-12-25 15:43:45,816.03
2024-12-25 15:43:46,843.55
2024-12-25 15:43:48,838.14
2024-12-25 15:43:50,857.91
2024-12-25 15:43:52,852.56
2024-12-25 15:43:54,836.40
2024-12-25 15:43:55,825.64
2024-12-25 15:43:57,826.78
2024-12-25 15:43:59,831.77
2024-12-25 15:44:01,827.48
2024-12-25 15:44:03,826.25
2024-12-25 15:44:05,838.83
2024-12-25 15:44:06,836.78
2024-12-25 15:44:08,838.60
2024-12-25 15:44:10,836.09
2024-12-25 15:44:12,816.93
2024-12-25 15:44:14,821.33
2024-12-25 15:44:16,803.71
2024-12-25 15:44:17,821.36
2024-12-25 15:44:19,809.44
2024-12-25 15:44:21,814.01
2024-12-25 15:44:23,821.18
2024-12-25 15:44:25,824.20
2024-12-25 15:44:27,832.45
2024-12-25 15:44:28,812.69
2024-12-25 15:44:30,815.82
2024-12-25 15:44:32,824.19
2024-12-25 15:44:34,811.66
2024-12-25 15:44:36,804.60
2024-12-25 15:44:37,817.80
2024-12-25 15:44:39,830.92
2024-12-25 15:44:41,823.02
2024-12-25 15:44:43,824.21
2024-12-25 15:44:45,837.98
2024-12-25 15:44:47,822.79
2024-12-25 15:44:48,821.31
2024-12-25 15:44:50,806.79
2024-12-25 15:44:52,823.87
2024-12-25 15:44:54,846.28
2024-12-25 15:44:56,831.85
2024-12-25 15:44:58,853.13
2024-12-25 15:44:59,815.34
2024-12-25 15:45:01,811.51
2024-12-25 15:45:03,790.16
2024-12-25 15:45:05,827.26
2024-12-25 15:45:07,825.49
2024-12-25 15:45:09,824.93
2024-12-25 15:45:10,835.99
2024-12-25 15:45:12,793.03
2024-12-25 15:45:14,801.17
2024-12-25 15:45:16,781.13
2024-12-25 15:45:18,756.97
2024-12-25 15:45:20,809.65
2024-12-25 15:45:21,828.00
2024-12-25 15:45:23,813.78
2024-12-25 15:45:25,822.42
2024-12-25 15:45:27,778.97
2024-12-25 15:45:29,798.17
2024-12-25 15:45:30,772.72
2024-12-25 15:45:32,797.46
2024-12-25 15:45:34,809.49
2024-12-25 15:45:36,809.88
2024-12-25 15:45:38,824.44
2024-12-25 15:45:40,819.83
2024-12-25 15:45:41,847.78
2024-12-25 15:45:43,827.58
2024-12-25 15:45:45,819.55
2024-12-25 15:45:47,853.09
2024-12-25 15:45:49,817.64
2024-12-25 15:45:51,847.61
2024-12-25 15:45:52,827.22
2024-12-25 15:45:54,843.03
2024-12-25 15:45:56,819.08
2024-12-25 15:45:58,829.33
2024-12-25 15:46:00,819.48
2024-12-25 15:46:02,853.75
2024-12-25 15:46:03,852.23
2024-12-25 15:46:05,836.29
2024-12-25 15:46:07,847.38
2024-12-25 15:46:09,816.26
2024-12-25 15:46:11,817.08
2024-12-25 15:46:13,833.24
2024-12-25 15:46:14,859.27
2024-12-25 15:46:16,839.63
2024-12-25 15:46:18,840.83
2024-12-25 15:46:20,844.12
2024-12-25 15:46:22,836.27
2024-12-25 15:46:24,785.91
2024-12-25 15:46:25,823.62
2024-12-25 15:46:27,826.51
2024-12-25 15:46:29,843.16
2024-12-25 15:46:31,835.91
2024-12-25 15:46:33,846.95
2024-12-25 15:46:34,821.71
2024-12-25 15:46:36,828.18
2024-12-25 15:46:38,810.62
2024-12-25 15:46:40,817.08
2024-12-25 15:46:42,798.26
2024-12-25 15:46:44,822.70
2024-12-25 15:46:45,832.24
2024-12-25 15:46:47,840.57
2024-12-25 15:46:49,836.48
2024-12-25 15:46:51,836.21
2024-12-25 15:46:53,825.74
2024-12-25 15:46:55,801.88
2024-12-25 15:46:57,816.15
2024-12-25 15:46:58,828.48
2024-12-25 15:47:00,830.56
2024-12-25 15:47:02,820.60
2024-12-25 15:47:04,824.96
2024-12-25 15:47:06,842.53
2024-12-25 15:47:07,866.31
2024-12-25 15:47:09,842.87
2024-12-25 15:47:11,844.54
2024-12-25 15:47:13,853.41
2024-12-25 15:47:15,827.26
2024-12-25 15:47:16,842.54
2024-12-25 15:47:18,845.68
2024-12-25 15:47:20,840.77
2024-12-25 15:47:22,834.07
2024-12-25 15:47:24,845.06
2024-12-25 15:47:26,836.33
2024-12-25 15:47:27,810.65
2024-12-25 15:47:29,814.03
2024-12-25 15:47:31,824.51
2024-12-25 15:47:33,810.50
2024-12-25 15:47:35,828.60
2024-12-25 15:47:37,826.01
2024-12-25 15:47:39,837.14
2024-12-25 15:47:40,814.12
2024-12-25 15:47:42,807.85
2024-12-25 15:47:44,820.10
2024-12-25 15:47:46,806.86
2024-12-25 15:47:48,819.86
2024-12-25 15:47:49,787.96
2024-12-25 15:47:51,826.63
2024-12-25 15:47:53,812.72
2024-12-25 15:47:55,832.06
2024-12-25 15:47:57,840.73
2024-12-25 15:47:59,836.53
2024-12-25 15:48:00,812.90
2024-12-25 15:48:02,822.62
2024-12-25 15:48:04,834.29
2024-12-25 15:48:06,836.31
2024-12-25 15:48:08,852.46
2024-12-25 15:48:09,850.15
2024-12-25 15:48:11,845.78
2024-12-25 15:48:13,850.92
2024-12-25 15:48:15,843.46
2024-12-25 15:48:17,845.76
2024-12-25 15:48:19,851.12
2024-12-25 15:48:21,855.78
2024-12-25 15:48:22,841.88
2024-12-25 15:48:24,855.56
2024-12-25 15:48:26,845.15
2024-12-25 15:48:28,833.11
2024-12-25 15:48:30,861.71
2024-12-25 15:48:31,843.94
2024-12-25 15:48:33,831.89
2024-12-25 15:48:35,825.68
2024-12-25 15:48:37,840.34
2024-12-25 15:48:39,845.52
2024-12-25 15:48:41,836.56
2024-12-25 15:48:42,840.44
2024-12-25 15:48:44,832.86
2024-12-25 15:48:46,846.14
2024-12-25 15:48:48,826.82
2024-12-25 15:48:50,846.76
2024-12-25 15:48:51,830.69
2024-12-25 15:48:53,818.83
2024-12-25 15:48:55,821.24
2024-12-25 15:48:57,835.36
2024-12-25 15:48:59,827.38
2024-12-25 15:49:01,834.34
2024-12-25 15:49:03,816.24
2024-12-25 15:49:04,810.09
2024-12-25 15:49:06,826.32
2024-12-25 15:49:08,818.65
2024-12-25 15:49:10,807.05
2024-12-25 15:49:12,839.77
2024-12-25 15:49:13,833.50
2024-12-25 15:49:15,819.92
2024-12-25 15:49:17,813.03
2024-12-25 15:49:19,829.21
2024-12-25 15:49:21,824.78
2024-12-25 15:49:23,812.04
2024-12-25 15:49:24,819.15
2024-12-25 15:49:26,817.54
2024-12-25 15:49:28,820.65
2024-12-25 15:49:30,815.69
2024-12-25 15:49:32,842.77
2024-12-25 15:49:33,827.19
2024-12-25 15:49:35,811.77
2024-12-25 15:49:37,832.22
2024-12-25 15:49:39,825.08
2024-12-25 15:49:41,821.07
2024-12-25 15:49:43,823.43
2024-12-25 15:49:45,820.32
2024-12-25 15:49:46,834.38
2024-12-25 15:49:48,802.51
2024-12-25 15:49:50,805.24
2024-12-25 15:49:52,830.33
2024-12-25 15:49:54,823.42
2024-12-25 15:49:55,806.08
2024-12-25 15:49:57,814.84
2024-12-25 15:49:59,820.11
2024-12-25 15:50:01,808.57
2024-12-25 15:50:03,819.57
2024-12-25 15:50:05,839.13
2024-12-25 15:50:06,827.35
2024-12-25 15:50:08,779.28
2024-12-25 15:50:10,790.62
2024-12-25 15:50:12,812.85
2024-12-25 15:50:14,819.00
2024-12-25 15:50:15,841.75
2024-12-25 15:50:17,832.93
2024-12-25 15:50:19,814.78
2024-12-25 15:50:21,828.09
2024-12-25 15:50:23,822.73
2024-12-25 15:50:25,825.44
2024-12-25 15:50:27,840.63
2024-12-25 15:50:28,834.90
2024-12-25 15:50:30,825.24
2024-12-25 15:50:32,798.21
2024-12-25 15:50:34,797.97
2024-12-25 15:50:36,809.62
2024-12-25 15:50:38,813.25
2024-12-25 15:50:39,801.36
2024-12-25 15:50:41,829.59
2024-12-25 15:50:43,815.11
2024-12-25 15:50:45,795.41
2024-12-25 15:50:47,808.35
2024-12-25 15:50:48,813.92
2024-12-25 15:50:50,818.16
2024-12-25 15:50:52,832.19
2024-12-25 15:50:54,829.02
2024-12-25 15:50:56,822.98
2024-12-25 15:50:58,796.62
2024-12-25 15:50:59,813.74
2024-12-25 15:51:01,822.85
2024-12-25 15:51:03,823.61
2024-12-25 15:51:05,857.07
2024-12-25 15:51:07,841.97
2024-12-25 15:51:09,801.14
2024-12-25 15:51:10,814.43
2024-12-25 15:51:12,807.32
2024-12-25 15:51:14,800.76
2024-12-25 15:51:16,841.09
2024-12-25 15:51:18,841.95
2024-12-25 15:51:20,848.39
2024-12-25 15:51:21,831.17
2024-12-25 15:51:23,840.25
2024-12-25 15:51:25,869.07
2024-12-25 15:51:27,861.57
2024-12-25 15:51:29,826.85
2024-12-25 15:51:31,835.15
2024-12-25 15:51:32,826.11
